Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
0.70902,2.49,570,5.18865,65312,4453,8999,4.05,2.36
2.237462,2.991,4281,10.2256,3143.23,2085,7050,4.19,1.66
9.6926509,2.819,1393,13.5133,198.127,1045,6012,3.39,3.51
1.7753644,2.034,878,9.49405,7558.32,2597,9598,3.81,3.23
1.8286961,3.37,7283,21.4433,18194.7,3235,6046.3,4.43,1.23
14.8626982,3.3250502,8264.219392,26.5090911,202.6095767,962.2429589,5705,3.97,1.73364
2.0881134,2.307,730,5.41738,8383.12,2665,6255.8,4.11,1.7
1.25562,2.304,290,2.95064,2790.4,2024,5717,3.97,1.72
7.6047417,5.23,1200,6.14418,2393.29,1948,9139,4.29,1.8
4.8173797,1.323,1800,1.71137,33.919,672,4651,4.56937,0.69
5.2651271,2.463,3450,11.2446,2619.14,1993,8728,4.32,1.7
6.1600888,1.67,1120,8.22262,143.457,964,5772,4.07,1.55
3.8529998,3.225,8913,15.4014,1099.44,1604,6893.4,4.22,1.57
1.06884,2.512,470,10.3628,32361.2,3736,9222,3.42,4.94
5.4561177,3.1,1360,5.78741,796.96,1480,7465,4.31,1.51
1.7380504,1.496,956,4.42263,787.969,1476,6026,4.16,1.45
5.7785318,2.348,4990,42.6903,2264.51,1921,8224,3.81,2.92
6.5601782,4.058,2474,28.2675,20126.7,3318,9976,4.01,2.62
0.44482,1.058,1610,10.8884,14152.2,3038,7184,4.1,1.88
1.532703,2.698,1250,10.8699,26916.4,3568,6023.1,4.24,1.39
0.7131492,2.428,450,4.89712,18159.7,3234,5128.9,3.88,1.93
25.8386422,5.209,1806,4.31235,32.9135,667,5769,4.43,1.03
0.78381,1.443,426.099,3.89595,9401.36,2743,7842,4.22,1.72
4.4652986,2.502,14440,14.5331,259.687,1118,6051.2,4.35,1.18
11.0708575,2.1937617,1149.732803,2.3337648,22.4219066,554.9934842,4356,4.53491,0.700727
2.6380089,3.55,1683,12.8098,26423.9,3551,7495,3.88,2.5
2.7260173,2.703,1165,4.98036,4788.29,2317,5256,4.59,0.79
2.86876,2.422,1030,8.48351,2571.69,1983,8342,3.9,2.65
2.958148,3.769,980,4.47387,4739.26,2311,6294,4.13,1.58
0.98736,1.464,370,3.41784,2591.32,1987,6301.3,4.07,1.69
3.99307,4.783,3892.81,6.35126,1282.52,1667,4731.1,4.35,0.93
8.6795072,3.628,10160,24.132,578.958,1366,6057,4.43,1.14
1.3812787,2.4,1573,5.91488,24595.6,3488,6483,4.28,1.38
5.48923,3.29,910,11.8401,2592.62,1987,6004,4.06,1.62
0.43889,0.947,650,6.69456,14357.3,3049,7111,3.91,2.32
2.3359622,6.0165684,3066.249275,18.3852989,7363.483084,2362.602031,7577,4.05,2.0780001
6.8674054,3.488,779,2.4024,297.944,1157,6051.5,4.48,1.03
14.431887,3.265,1687,3.73311,52.4908,749,6051.5,4.48,1.03
10.5739824,4.04,5460,9.43898,171.146,1007,6519,4.36,1.27
9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.303534,6073.5,4.1,1.47131
4.4247042,1.318,2447,8.3621,465.179,1293,6594,4.23,1.49
2.2222094,2.461,87,1.39527,2005.35,1864,6594,4.23,1.49
1.0082361,1.41,228,1.7202,1882.94,1835,5795.29,4.438,1.13
1.2168732,0.86,1240,3.43106,153.719,980,4634.6,4.51,0.78
1.4520486,1.339,393,1.404,266.85,1125,4184,4.57376,0.69
6.1182129,0.6671441,1805.189577,6.1579891,149.0299553,891.1240042,5427,4.51461,0.890109
14.4204896,5.1737619,1061.49915,4.7909139,186.8796664,942.9968937,6383,4.24518,1.41048
1.0697621,1.356,376,1.60037,1061.92,1590,4946,4.53834,0.8
3.0726434,2.2602485,10471.49497,19.9197757,2446.884871,1793.79634,7164,4.25661,1.55831
0.6763235,4.916459,30.1617977,1.700035,42572.15874,3663.541941,8475,3.82228,2.9486499
2.8997405,1.849,13760,10.0433,176.587,1015,5224,4.55801,0.82
0.8533534,1.2018737,25080.32907,12.600718,262.1025386,1026.213105,3658,4.438,0.608076
6.9561134,3.3628003,15989.2311,12.090823,136.9557694,872.4987884,5387,4.46259,0.940037
13.001789,4.4847322,1339.583766,3.84805,90.515093,786.6834253,5914,4.46,1.00826
2.7556532,3.3967282,2854.458929,6.4145519,207.2386368,967.6926252,4993,4.66918,0.696945
4.8962484,2.362418,1186.028993,3.5246468,95.080851,796.4215716,4528.99,4.48318,0.799965
0.78999,1.153,5750,1.99,5497.38,2398,5558,4.43,1.1
11.35626,6.047,2190,12.9372,1493.65,1731,6314,3.87,2.14
0.6412558,1.1161082,1029.534833,4.841202,10373.51921,2573.956947,5854.65,4.1262,1.47292
2.3109689,3.4303821,6829.42365,17.30428,4324.035454,2068.197749,6371,3.94807,1.95411
7.4341456,2.424,701,1.97737,48.0098,733,5064,4.57887,0.78
2.650232,2.03,6449,15.9327,1454.53,1720,7400,4.11,1.94
6.1095756,2.441,510,2.19963,117.102,916,5587,4.51,0.91
29.871853,4.6960535,712.5668187,2.4078494,12.0302137,474.9939578,5393.86,4.67802,0.735511
0.6858178,1.3936363,148.2277582,0.9996714,2010.039714,1707.73669,5142,4.54622,0.82354
0.8675883,1.3814953,321.4840933,1.4302423,1118.058998,1474.809512,5011.22,4.6136,0.74524
18.840891,5.765,331,2.00342,94.5008,868,6093,4.32207,1.22
5.1396666,0.8991981,769.5996824,2.259057,143.9144538,883.3765229,5374,5.96065,0.815924
9.4280902,1.377,799,2.49195,25.1545,623,5374,5.96065,0.82
27.6438617,5.321,560,3.68027,68.4355,801,5873,4.043,1.62
6.267832,2.789,321,1.99779,203.434,1052,5950,4.438,1.15
15.5174519,5.322,434,2.43592,207.048,1056,5780,4.438,1.34
4.6274206,4.6582573,152.4142924,1.43332,557.8163511,1239.488665,5780,4.438,1.34
22.092974,5.813,435,2.33525,64.932,790,5885,4.27782,1.24
0.4090681,0.6165726,1281.229467,1.1833779,207.0242436,967.4422529,3328,4.91612,0.308799
23.5407467,4.025,956,2.11441,16.8576,564,5236,4.63898,0.75
0.4702719,1.3258819,209.49313,1.4344026,5028.626285,2147.7419,5466,4.48625,0.92499
9.8130697,3.91,630,2.67352,175.261,1013,6240,4.46607,1.06
4.7842093,2.947,390,2.14401,428.772,1267,6240,4.46607,1.06
6.3170657,2.4466954,688.3375977,2.4720516,108.3220651,822.8089031,5180,4.54308,0.83031
4.5057387,1.885675,428.7456455,1.7133121,169.9741138,920.906304,5180,4.54308,0.83031
1.2273079,4.8114753,66.4147779,3.6075647,10396.96413,2575.410049,6906,4.438,4.12041
8.0970819,3.127852,4723.072438,2.6354043,5.3632275,388.1291894,3391,4.84373,0.381586
2.3691849,1.6840374,699.3113402,1.614201,427.9831307,1160.049209,5780,4.64751,0.604385
5.13002,4.78,3376,8.86428,842.866,1501,5430.7,4.4,1.58
2.0439268,1.008937,465.1929875,1.0924808,44.9492524,660.3898166,3407,4.7606,0.473603
16.5379864,2.796,608,2.51948,53.0216,751,5781,4.43068,1.03
11.0619937,1.7587777,3249.116433,1.6184944,2.0225025,304.152939,3248,4.95407,0.275364
6.5886877,1.678,852,2.12746,28.9612,646,4920,4.64,0.71
4.3135263,1.874,274,1.17405,142.833,963,4920,4.64,0.71
2.6794168,2.988801,13578.34479,13.6925582,1027.902273,1444.134709,6075,4.38,1.14394
18.712253,6.475,6066,10.3984,171.765,1008,6125,4.29,1.27
2.7759678,3.074,13613,15.4018,1597.59,1761,6140,4.32,1.24
9.155934,3.1412022,908.2412562,2.4949092,66.1504006,727.3657867,5219,4.55718,0.82204
6.8424983,3.3079378,8029.880305,16.4578474,215.5002138,977.1959895,5766,4.438,1.1282001
2.1779407,2.098,110,1.28228,759.183,1462,5801.89,4.25132,1.26
2.8791023,2.7497683,11426.61701,12.0920506,693.2320081,1308.697887,5583,4.33946,1.1145999
11.3125266,2.5943007,861.7265878,2.686447,56.1140618,698.0518398,5290,4.53286,0.854841
1.4200248,1.431,23730,12.5242,382.328,1231,4910,4.57248,0.77
1.8718991,1.475,920,2.40733,167.099,1001,4201,4.5079,0.75
5.9711357,1.5478671,1437.108603,1.8721145,18.0882455,525.9795517,3834,4.74552,0.490737
15.5324385,1.7640717,2937.495321,2.013576,2.1399188,308.4743596,3382,4.85532,0.369306
1.880531,1.1911684,1214.006659,1.4548629,35.7280633,623.5511988,3382,4.85532,0.369306
3.0929386,0.8776502,254.2319025,1.2815317,192.9304989,950.5390679,4884.29,4.59034,0.750598
6.7650398,1.421,269,1.39215,64.6487,789,4884.29,4.59034,0.75
3.4231002,2.4377583,8643.101646,35.4084057,3086.112933,1900.958795,5620.9,3.6,2.6126101
2.5272822,1.265861,1847.487224,2.2007181,45.3608214,661.896336,3624,4.74607,0.49012
20.7724316,5.508,1415,3.91576,209.722,1060,5625.56,4.46798,0.97
52.5637056,6.5,1193,3.28372,14.3711,542,5625.56,4.46798,0.97
6.3634106,2.692302,2368.695203,4.4784698,110.0200699,826.0146095,5103,4.50257,0.859483
5.2544884,2.898,567,2.1916,284.941,1144,5958,4.48217,0.99
5.222621,4.693629,15867.99202,3.7216015,2.7908584,329.6508495,3453,4.95337,0.275946
8.4953513,0.9060555,718.4869448,5.2961699,2555.306247,1813.345207,10012,4.29876,1.88016
1.2174936,2.57,6969,12.9438,5165.92,2361,6596.04,4.2467,1.46
2.7324809,2.2139341,9548.280601,18.2785375,2531.133554,1809.041438,6695,4.17494,1.61271
10.1802014,4.613,11500,12.3422,261.013,1119,5623,4.4,1.04
16.6828999,1.804,2054,17.1854,15.2595,550,6423,3.74,2.63
4.86709,3.103,4210,7.42915,435.152,1272,5814.3,4.34,1.15
2.1853174,1.656,1168,14.8742,2412.11,1952,8332,3.54,4.02
5.7121916,4.775,7555,15.4584,1009.66,1570,6720,4.09,1.79
5.0037857,4.154,1950,6.77338,2812.53,2028,6109,4.42,1.09
1.1623941,1.266,1099,8.21669,1464.16,1723,5843.7,3.82,2.23
0.2666485,1.075,230,1.30468,3064.12,2072,4154,4.53,0.71
0.4721054,1.6995515,45.2185132,1.3988866,47943.42142,3774.000953,7269,4.08,1.93752
4.4902667,2.758,2513,5.56985,322.83,1180,5899,4.29,1.23
0.86673,1.089,662.925,3.54647,1519.96,1739,5904,4.31,1.25
5.147905,5.405,3710,18.0411,1594.76,1760,6064,3.57,2.9
5.0267996,2.754044,6358.00607,12.9814741,853.1354811,1378.396782,6434,4.21,1.4782799
10.82661,6.877,5890,11.5303,760.667,1463,5113,4.71,0.68
0.8165295,2.294,468,4.12435,136662,5356,8911,4.26,1.85
1.4014167,3.661,2730,11.8932,81940.9,4713,8014,4.32,1.6
5.8574075,5.8548029,6489.730235,13.8892762,750.9220273,1335.11434,5982.9,4.03,1.67987
1.077774,2.682,2680,10.1773,61535.5,4387,7274,4.25,1.58
2.7536237,2.39,1460,11.1685,529.9,2565,5647,3.68,2.41
1.6534102,3.102,600,6.07704,58331.7,4329,6928,4.29,1.46
1.2456423,1.354,691,3.80598,1370.47,1695,6194,4.16,1.5
3.4272549,5.9083927,569.4677099,7.7503736,2690.614003,1836.88767,6338,3.9,2.0707099
10.9115374,3.269,1039,18.4382,17372.4,3198,9195,3.75,3.37
0.46741,1.25,1592.12,7.77804,137211,5361,7960.5,4.23,1.77
2.1575124,2.236,550,11.8527,4213.12,2244,8326,3.58,3.87
1.577609,1.646,1055,9.73924,2982.64,2058,7856,3.78,2.91
1.59782,1.49,1713.69,3.59995,955.676,1548,5037.6,4.72,0.79
1.23852,3.138,440,7.11712,9304.06,2736,6524,3.5,3.4
1.1025238,2.321,2919,15.8737,132458,5314,9218,4.21,2
1.76589,3.807,730,4.06597,6579.97,2509,6221,4.13,1.55
1.36991,4.156,1170,11.8886,18625.3,3254,7339.8,3.56,3.64
3.66505,2.346,910,7.19016,555.083,1352,6370,3.81,2.32
2.0560153,2.773,17453,17.2767,1899.83,1839,6485,4.37,1.24
1.902606,2.3653693,8984.989727,19.576504,17123.0055,2917.526091,9918,4.32,1.82241
7.00776,2.68,3666.99,8.1288,302.511,1161,6347,4.23,1.22
6.1461734,5.386,1034,6.96236,8177.52,2649,6153,4.15,1.5
4.1812866,4.394,4280,15.448,1049.28,1585,6146,3.78,2.31
2.9798592,2.737,580,4.92227,8878.81,2704,9024,4.24,1.89
6.72694,2.649,1070,5.19273,264.81,1123,6745,4.23,1.53
0.6171788,1.433,519,7.26341,18771.3,3260,9603,3.83,3.14
1.5309799,1.37,654,6.01061,1124.09,1613,6298,3.77,2.38
5.0625809,3.69,2884,15.2343,1582.94,1757,7664,3.81,2.76
8.905407,2.71,6702,12.3602,236.656,1092,6659,4.29,1.41
3.6458046,1.828,1168,2.93272,173.908,1011,5053,4.48,0.88
8.0637954,0.804,2301,9.29431,25.9007,628,5053,4.48,0.88
1.41853,2.728,560,3.93221,6293.46,2481,6329,4.08,1.68
6.5344463,2.774,3240,15.3823,982.822,1559,7715.3,3.96,2.67
2.013653,2.1214907,822.8974252,9.0269074,38859.71273,3580.920225,10310,4.01,2.67713
6.4902646,2.545,1080,3.24146,159.69,990,5999,4.52,0.96
6.54692,4.589,2400,5.62882,483.652,1306,6034,4.39,1.12
2.590266,4.378,700,9.54526,13184.6,2985,5855,3.45,3.22
6.74657,1.803,2970,16.2785,80.0277,833,5910.7,3.59,2.57
5.13664,4.45,930,7.04152,5106.92,2355,9238,4.08,2.32
1.5166573,1.607,1590,7.73846,2422.33,1954,6905.3,4.03,2
1.13345,1.894,490,3.03424,3611.25,2159,6223,4.23,1.4
0.71933,1.474,478.823,3.45648,3964.33,2210,5758,4.21,1.44
12.6017,4.835,800,3.34292,135.068,949,5861.6,4.3,1.21
2.5798051,3.413,5740,25.2815,7814.19,2619,6116.5,4.18,1.49
5.4499753,4.319,973,5.28759,839.203,1499,6220.5,3.99,1.79
1.6256942,1.988,1720,32.1007,16378,3151,6628,3.43,3.96
1.67546,1.202,1250,6.44889,855.787,1506,6745.5,4.09,1.78
7.57193,2.656,420,10.2119,795.635,1479,9146,3.45,4.72
9.4341589,2.8505348,4001.924935,6.3734064,96.5333103,799.4458445,5450.4,4.48,0.938168
2.09989,0.908,27336.4,10.1564,422.491,1263,6025.3,4.46,1.04
1.44127,2.605,2750,9.20279,22433.7,3409,8009,4.29,1.65
1.08697,1.967,860,4.98445,2889.01,2042,5751,4,1.69
3.4648951,1.046,1339,9.72728,374.648,1225,8455.3,3.95,2.54
14.152,3.599,3800,10.6751,288.531,1148,5823.9,4.6,1.28
0.2580006,0.5351356,812.7310325,6.2776081,238125.9359,5634.05944,9035,4.16,2.08687
2.27456,3.32,1020,13.266,21521.5,3374,6777,3.55,3.35
0.98999,2.05,420,3.95137,7729.29,2612,6208,3.99,1.84
1098.225859,6.121,4496,5.13949,0.0125876,93,4582,4.55,0.74
1.35932,2.831,2840,10.3751,15609.5,3113,5421,4.46,0.94
1.71614,2.038,681.449,14.1349,958.34,1550,5511.5,3.28,4.92
2.0845434,2.017038,12504.82502,13.4432705,1085.494259,1463.951309,5638,4.35,1.10646
1.74626,3.88,1110,5.62786,17804.9,3218,8348,4.24,1.8
1.2427,1.563,663.745,6.05271,1263.34,1660,5624.8,3.92,2.14
8.66698,6.104,9854.3,27.4804,2647.36,1998,6322.2,3.77,2.52
21.216464,3.045,6499,13.1431,18.9464,581,5925,4.1,1.55
2.4611008,3.13,1795,12.3334,8632.97,2685,5429.5,4.01,1.63
0.99837,1.632,2730,5.29489,2465.96,1963,6082,4.39,1.13
1.97741,6.549,5470,17.5768,46143.6,4083,6742,3.95,2.11
2.51266,2.411,2790.01,13.3617,793.471,1478,5988,4.08,2.3
4.7947749,4.799,6864,18.3428,1021.14,1574,6333,3.86,2.18
1.8932775,3.118,3415,21.043,35143.2,3814,6904.3,4.05,2.04
3.77188,2.923,450,10.0329,5181.65,2363,10097,3.52,4.62
0.88654,1.679,870,24.9348,64431.5,4438,6919,3.36,4.27
12.5343031,4.572,1517,8.71775,463.57,1292,7275,3.91,2.51
35.4028219,4.221,12666,21.7639,57.342,766,7455,4.17,1.78
3.7628372,3.956,11360,17.3305867,1797.827207,1660.759467,6979.2,4.22,1.58746
5.6318074,3.4553092,1186.148187,4.8217692,474.4919122,1190.356241,5669.9,4.16,1.38826
2.06313,2.157,600,11.9118,1866.39,1831,6716.5,3.24,4.77
1.51233,2.59,640,11.1245,18303,3240,9447,3.54,4.35
1.7498117,1.641,2549,8.13315,886.867,1520,6222.3,4.15,1.53
1.9734615,3.69,1295,16.6678,17275.6,3193,7962.9,3.6,3.62
0.73772,1.057,980,4.68288,1958.84,1853,6001,4.14,1.49
1.1020719,0.864,580,4.33066,958.145,1549,6011,4.04,1.73
1.2198382,2.8341804,12160.1096,18.2179311,9392.047101,2510.786674,7398.5,4.25,1.60242
4.608,3.383,3213.22,7.99698,724.001,1445,5935,4.29,1.28
0.361112,0.756,710,6.69136,2677.39,2003,6056.9,3.99,1.95
5.33155,6.191,4220,14.6101,1071.42,1593,5917,3.78,2.22
6.15952,3.834,1230,3.90515,487.519,1309,6175.9,4.44,1.09
4.7321735,2.589,8121,14.269,379.567,1229,6739,4.21,1.56
3.46608,4.403,1620,20.8363,23536.1,3450,7249.8,3.69,3.02
8.7094632,3.027,4510,20.9625,327.472,1185,5597,4.03,1.59
2.4727425,2.341,2929,23.6289,4630.82,2298,6057.7,3.84,2.13
13.3118,4.492,750,2.67981,109.875,901,6011,4.5,0.98
2.5287981,1.286,387,2.29951,228.804,1083,5740.2,4.3,1.19
16.2016817,2.792,885,2.38101,28.0911,641,5071,4.58,0.78
2.8641388,2.417,9597,15.5276,591.067,1373,6082,4.13,1.53
5.2469991,3.45,1180,5.46087,604.151,1381,6651,4.27,1.44
3.9401791,1.991,13317,25.3897,1090.26,1600,7170,4.31,1.51
1.3433022,0.662,1052,4.72169,365.857,1218,6713,4.27,1.45
1.4013505,1.562,1532,3.7143,1975.13,1857,5521,4.48,0.94
2.1679,1.39,560,5.32848,10508.5,2820,10596,4.27,2
1.5982014,2.254,296,2.28827,5992.53,2451,6594,4.23,1.49
6.453624,3.582,200,1.35756,680.81,1423,7257,4.64,1.02
1.7126115,3.128,340,2.01928,4528,2285,5932.2,4.48,1
5.8089284,5.137,1111,3.79308,1275.72,1664,6406,4.34,1.27
1.49446,2.114,890,4.21366,3024.1,2065,6587,4.27,1.43
3.3326189,3.5620066,8310.506616,15.6399082,1512.997376,1590.667081,5768.2,4,1.6948299
5.0172146,3.7363301,14236.9594,13.5478019,404.711186,1143.94739,5930,4.4,1.10013
2.1436364,3.1539349,9203.755274,18.0537588,3410.260119,1949.021483,6148,4.01,1.77061
4.5421594,4.294,9760,17.3816,821.405,1491,5939.3,4,1.73
4.2311173,4.3531635,7261.275936,14.6260711,1489.112625,1584.351853,6671,4.14,1.6640199
12.0557353,1.959,807,2.39173,19.3677,584,5504,4.58,0.83
8.2491871,4.9807847,117724.0283,8.0476984,1.1552603,264.4172054,2990,5.13581,0.165066
12.1582804,2.1406837,3430.776264,1.9160277,2.6741524,326.1491782,3429,4.90092,0.3232
0.98933,1.0357615,1519.669587,1.8303854,122.2150262,848.0098579,3455,4.76798,0.465258
34.9270483,2.7546907,110264.9392,18.8285063,0.8171218,242.488665,3496,4.9,0.389199
1.7729239,1.8255671,26694.37974,14.9468862,317.7796355,1076.840213,4769,4.64845,0.687841
4.076684,4.4132181,10459.72723,17.5223182,1443.088339,1571.965386,6531.44,4.13711,1.64302
0.9150623,0.6662728,4304.932222,5.386904,357.9484179,1109.366025,3810,4.56875,0.701237
0.901465,2.5562155,3156.565826,3.4348127,325.5470241,1083.360962,3896,4.64192,0.611023
7.31898,3.771,3809.3,8.79673,468.718,1296,5926,4.27,1.3
1.9495403,0.8060618,2089.244412,1.3929217,23.3722044,560.7827791,3414,4.97292,0.260187
1.8646725,1.028,570,12.8352,3903.88,2202,9898,3.77846,3.4
20.0795217,1.2186554,1065.535571,2.7170462,15.8594327,508.9693869,4763,4.54306,0.777584
2.1721416,2.7480823,17864.55208,18.0850347,1872.528914,1677.748591,6198,4.27912,1.30937
3.623909,2.6568012,26979.82105,6.9347137,4.6168393,373.8573643,3514,4.81377,0.414101
6.9744232,2.124,9189,37.9891,245.906,1103,5821.7,3.97,1.86
7.3315684,1.287,893,2.77433,27.4026,637,4871.6,4.48,0.84
3.4557863,2.164,6423,16.0772,2978.62,2058,8170,4.24,1.78
7.757643,2.8561356,7336.690882,12.7936991,161.5793695,993.2304197,6038,3.96,1.91151
9.1505,2.986,1370,11.1497,272.763,1132,7719,3.74,3.02
3.7649949,2.642,14735,17.8182,580.386,1367,6724,4.29,1.42
0.6664948,1.38,260,3.217,2681.48,2004,5329,3.8,1.99
3.2786617,2.631,1101,3.61232,396.593,1243,5411,4.29,1.15
5.6309047,3.877,1683,7.00844,2320.13,1933,5304,4.6,0.79
0.6803433,2.0674164,565.5754223,8.1888041,71174.02445,4165.816448,7325.5,3.71,2.97877
5.8775548,2.9027641,412.2881337,2.1822904,267.1706249,1031.138319,5977,4.47,1.00568
3.3985674,2.197,171,1.18609,456.908,1288,5977,4.47,1.01
5.0611315,1.5562414,5276.03493,9.1484302,239.1418795,1002.960107,5254,4.45,1.00217
1.3561596,2.504,482,4.12493,11881.9,2908,6375,4,1.86
2.37532,2.957,1940,13.5855,24634.5,3490,7895.7,4.06,2.11
11.835079,2.094,336,2.5354,52.6622,750,6225,5.06078,1.34
1.69433,2.169,650,5.20733,3651.29,2165,7185,4.04,2
2.363311,3.294,1121,2.74038,1379.02,1697,5420,4.38,1.04
2.6800536,1.758,456,2.3437,342.997,1198,5550,4.37,1.07
40.7501028,4.873,6026,10.1271,14.5514,544,6453,5.20004,1.31
10.9836724,2.636,315,2.35616,196.694,1043,6453,5.20004,1.31
123.0586028,9.7316587,485.2393663,2.9538423,9.1430897,443.4993569,6453,5.20004,1.31225
3.8954139,2.832,911,5.15915,566.299,1359,6064,3.94,1.89
3.133084,1.237,1192,10.3743,2269.81,1922,7478,4.05,2.06
3.1915257,2.756,8587,16.4091,1161.72,1626,6673,4.13,1.69
0.6435807,0.6659322,876.6807794,4.8452813,10949.24352,2608.950134,5919.7,4.12,1.49305
4.8026561,1.1658648,4358.115768,1.4202459,4.4510969,370.455897,3231,5.04064,0.213459
1.5379237,0.766,1135,8.73996,1313.48,1677,5672.5,4.51,0.93
2.7347651,3.205,9209,17.805,1775.39,1808,6767.9,4.1,1.77
3.057524,1.3790503,1117.963818,2.4878486,122.3379291,848.2229732,4402,4.59,0.695095
0.6691449,0.9921631,1254.371193,1.9200407,204.6910522,964.704855,3457,4.7705,0.462408
6.7053949,3.8459321,575.2056582,3.7076274,505.2996309,1209.224659,6141,4.17616,1.45858
10.2596322,1.8234891,1080.921317,3.9130735,106.7468895,819.8012135,5734,4.4674,0.978325
6.7171913,7.5037208,9138.715071,22.875658,1148.701129,1484.812146,5843,3.7177,2.3529
9.1238101,5.1188391,283.324087,2.0471844,148.7455904,890.69861,5470.16,4.30008,1.1485
2.2554459,1.6678604,5283.71039,11.0535293,1472.009522,1579.782885,5817,4.23,1.29661
16.7368995,4.561,989,2.88015,80.3869,834,5759,4.44767,1
17.7286608,6.4427868,1086.461814,4.9572307,161.7433903,909.5495957,6554,4.24316,1.45796
32.2079698,7.519958,2409.294316,7.3178089,72.9642265,793,6554,4.24316,1.45796
1.766692,1.4196682,830.5082973,1.5574734,57.0208084,700.8548645,3474,4.77152,0.46126
3.7701296,2.8512056,4361.180108,5.4800266,195.2881696,953.4195932,5058,4.53907,0.81833
3.1342946,1.2158796,1183.606071,1.7992966,34.5537033,618.3628631,3575,4.72334,0.516105
2.5005291,0.8809865,12579.35048,3.1713853,13.8080731,491.6465759,3181,4.94798,0.280475
10.716524,3.075,1280,2.34185,19.7169,587,4067,4.50609,0.65
4.5470055,2.382923,813.7370725,3.0070741,341.4514343,1096.356978,5654.4,4.41,1.03909
3.7115129,2.685,12280,13.941,399.006,1245,5973,4.31,1.22
1.12355,1.611,1020,3.49799,2963.42,2055,5524,4.41,1.01
1.3341738,1.3470884,2283.656285,4.5073642,719.3218467,1320.841064,4685.1,4.42,0.878958
0.40312,0.853,1000,2.95177,1215.98,1645,4252.9,4.37,0.89
1.2016105,0.6498366,2414.879119,5.3210497,2266.077245,1759.699161,5747.6,4.39,1.07532
3.929983,2.153,2270,6.51515,398.651,1244,6621.9,4.33,1.34
13.2054538,4.875,644,3.74642,193.559,1039,6653,4.14,1.67
4.5156072,2.628,449,2.07194,470.034,1297,5617,4.47,0.97
7.4057777,2.778,325,1.67743,253.592,1111,5617,4.47,0.97
2.02365,2.585,1710,5.96472,2411.54,1952,6582,4.24,1.48
7.6288424,3.311,10850,18.0261,338.345,1194,6157,4.1,1.6
1.238601,1.9048913,12167.53092,12.1897562,1709.456933,1639.963909,5237,4.2427,1.1072299
1.8135767,1.0753316,4166.280204,7.660458,2590.391481,1819.537876,5237,4.2427,1.1072299
24.2833782,5.132,2844,5.21152,30.5138,654,5675,4.46,0.98
10.2558,5.088,5740,7.44683,126.859,934,5326,4.43,0.97
3.566276,4.197,3870,20.2251,1949.16,1851,6831.4,3.61,3.17
0.5572565,0.5671304,1198.721242,3.2761782,3415.372776,1949.751565,5097.6,4.42,0.946
3.4744763,4.258,12920,19.6131,1701.38,1789,6642.3,4.14,1.67
2.8269356,1.1692366,950.9544382,4.8112209,2458.627707,1795.944628,7072,4.28,1.50581
8.082354,3.284,559,2.72432,140.474,959,5878.6,4.28,1.24
4.052389,2.169,8976,13.1098,377.016,1227,6578,4.31,1.36
5.5870396,2.745,1907,4.24332,134.155,948,5378,4.46,0.94
2.7552586,1.17,338,9.65945,799.261,1481,6096.4,3.26,4.17
9.47686,4.392,2980,9.80856,161.969,993,5801.8,4.32,1.79
2.6158597,2.517,13363,13.1204,428.036,1267,5267,4.32,1.08
4.1250429,4.454,8804,15.3479,1112.27,1608,6304,4.11,1.62
9.6052235,3.628,1437,3.86469,136.86,952,6137,4.43,1.09
13.7270395,4.007,901,2.95921,68.9542,802,5777,4.38035,1.09
0.6850808,1.0565887,2675.717666,1.9806358,170.8295335,922.0627729,3541,4.8452,0.380019
1.0914304,3.05123,15377.79205,22.6154555,8220.583951,2428.540871,6154,4.02046,1.74942
7.107934,3.440833,501.6058242,2.2881711,145.5706555,885.9071544,5694.11,4.53108,0.902932
20.5438153,4.0537919,799.3817133,2.5734283,35.3582059,621.931143,5694.11,4.53108,0.902932
1.8308782,1.5764906,464.5713657,2.1988321,990.6913333,1430.883714,5566,4.44006,0.98869
3.4913952,1.763,5400,4.9395,44.3221,718,3907,4.62346,0.63
29.7537451,8.0780445,6350.829941,11.9868976,86.5625631,777.9510591,6409,4.20097,1.46863
9.1702265,5.6855842,305.9835677,2.6317754,415.7946307,1151.70027,6409,4.20097,1.46863
