# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 11:20:40 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
728.01,FA,2458518.9408900,1.6024500,0.3120000,890.0000000,4.6941100,55.2437000,759.0000000,10.5656000,172.0970000,5648.0000000,,0.9800000
7280.01,APC,2460558.0812930,0.4246068,0.4860000,1952.0000000,5.9286900,1020.0900000,1574.0000000,12.7871000,402.1560000,5576.0000000,4.5400000,0.8800000
7281.01,PC,2460658.6371730,4.3095502,0.2240000,17371.0000000,6.9571000,0.2243500,191.0000000,14.6540000,84.8926000,3195.0000000,4.9700000,0.2700000
7282.01,PC,2460558.6176210,5.3346707,3.1810000,11290.0000000,11.1383000,207.1790000,1056.0000000,13.1439000,546.9660000,5509.3000000,4.3700000,1.0700000
7283.01,PC,2460540.2591740,9.0612809,6.9850000,1732.0000000,5.2778000,565.8940000,1358.0000000,11.4542000,420.2780000,5876.0000000,4.0900000,1.5400000
7284.01,APC,2460556.4952480,0.8760587,0.9690000,2336.0000000,14.6319000,6863.7300000,2535.0000000,12.5965000,708.3790000,6306.0000000,4.2300000,1.4100000
7285.01,PC,2460554.8765390,2.1384533,1.1110000,1240.0000000,5.6942100,463.7180000,1292.0000000,11.2298000,426.5840000,6708.0000000,4.2900000,1.4100000
7286.01,PC,2460568.1695560,10.7994273,4.8580000,9221.0000000,8.7538600,121.0120000,924.0000000,12.7283000,434.8060000,5548.0000000,4.4400000,0.9900000
7287.01,PC,2460552.7658070,3.9258703,2.9930000,7452.0000000,,,,12.7478000,575.7090000,,,
7288.01,PC,2460554.0009410,7.9871247,2.3820000,1897.0000000,2.8268500,23.6315000,614.0000000,12.1096000,132.0760000,4254.0000000,4.6000000,0.6800000
7289.01,PC,2460557.3188450,2.8559930,2.7340000,9706.0000000,13.1033000,721.3190000,1443.0000000,12.3769000,587.7290000,5780.4000000,4.1500000,1.4300000
729.01,PC,2458564.8177950,,2.9940024,1351.8684487,4.6946202,6.3171718,404.3434586,10.5568000,235.6650000,6023.2000000,4.0500000,1.2329900
7290.01,PC,2460581.5844400,3.7769660,3.6710000,9271.0000000,18.6742000,1698.5600000,1788.0000000,12.4646000,720.3610000,6446.0000000,3.9700000,1.9600000
7291.01,PC,2460620.7399570,23.9712428,1.6450000,2387.0000000,4.1413800,2.6392800,355.0000000,12.2089000,282.0830000,5238.0000000,4.5000000,0.8800000
7292.01,PC,2460564.8023480,10.6417260,3.7080000,10160.0000000,11.6462000,96.5342000,873.0000000,13.4003000,770.5310000,5945.0000000,4.3400000,1.1700000
7293.01,PC,2460554.4185280,3.3202789,3.7660000,7240.0000000,12.3769000,1451.2500000,1719.0000000,12.4712000,833.2050000,6443.0000000,4.1100000,1.6600000
7294.01,PC,2460559.1675730,1.6047466,2.0970000,5940.0000000,16.7831000,5519.7300000,2401.0000000,13.0581000,708.5370000,5972.0000000,4.2600000,1.2800000
7295.01,APC,2460557.2981190,0.7729056,1.0220000,2749.0000000,7.4955800,1994.5000000,1861.0000000,13.0363000,703.2200000,6269.0000000,4.3600000,1.2100000
7296.01,PC,2460536.4115770,170.3363911,4.1730000,12411.0000000,11.6916000,0.8174880,264.0000000,12.8771000,485.3800000,5621.0000000,4.4600000,0.9700000
7297.01,PC,2460555.1036410,8.1563148,1.8520000,12127.0000000,11.3761000,61.3234000,779.0000000,13.0138000,825.9890000,6366.8000000,,1.0200000
7298.01,PC,2460609.0938530,5.2554768,2.1090000,935.0000000,2.6342300,96.3543000,872.0000000,11.2213000,178.7490000,5298.0000000,4.5300000,0.8600000
7299.01,PC,2460556.8390560,2.7299474,1.1040000,10021.0000000,9.6398300,92.4998000,863.0000000,12.9491000,416.6890000,5289.0000000,4.4400000,0.9500000
730.01,CP,2458543.8685390,3.0876297,2.2386246,40411.8142459,13.9011294,95.8571812,798.0423026,14.9181000,436.1760000,4105.0000000,4.4380000,0.6938600
7300.01,PC,2460557.3560190,0.6439909,0.6450000,7794.0000000,12.6159000,1377.0100000,1697.0000000,13.0055000,300.8680000,5225.0000000,4.7400000,0.6600000
7301.01,PC,2460608.0372380,21.6836634,2.6410000,1546.0000000,,,,11.0980000,89.0804600,,,
7302.01,FP,2460555.9620260,8.1958135,1.1820000,8230.0000000,13.5081000,28.4997000,643.0000000,12.1245000,638.2530000,6496.0000000,4.2400000,1.4500000
7303.01,PC,2460557.7756800,2.3368358,1.4050000,5916.0000000,6.3206100,162.1730000,994.0000000,10.8249000,91.8416000,4439.0000000,4.5200000,0.7600000
7304.01,PC,2460553.5583120,3.4977997,0.4750000,4914.0000000,9.1640900,11.8757000,,12.3846000,327.3830000,5209.0000000,,0.9200000
7305.01,PC,2460553.5936280,13.9753579,4.5030000,14290.0000000,9.7026100,67.5689000,798.0000000,13.4847000,503.3680000,5382.0000000,4.5400000,0.8600000
7306.01,PC,2460582.2355960,6.1418356,3.5250000,18607.0000000,16.0656000,248.3730000,1105.0000000,13.4192000,687.8860000,5918.5000000,,1.2500000
7307.01,PC,2460566.4534030,23.9556450,6.0110000,6259.0000000,11.1033000,186.0290000,1028.0000000,12.1023000,619.3640000,6609.0000000,4.2100000,1.5300000
7308.01,PC,2460579.2764030,3.7002646,4.4590000,7616.0000000,13.9231000,8170.3900000,2648.0000000,12.4978000,811.0810000,6971.0000000,4.2800000,1.4800000
7309.01,PC,2460544.0930600,7.7561532,2.0360000,14454.0000000,5.9824600,14.2212000,541.0000000,14.1288000,146.6120000,3462.0000000,4.7882300,0.4400000
731.01,CP,2460013.7131000,0.3219233,0.1990000,204.0000000,2.6607600,469.4430000,1296.0000000,8.0319410,9.4126300,3518.0000000,4.8249200,0.4600000
7310.01,PC,2460528.7467890,19.8088367,2.8700000,9500.0000000,11.5163000,13.6331000,535.0000000,13.3341000,698.9500000,5601.0000000,4.3000000,1.1700000
7311.01,PC,2460555.0056170,1.5525382,1.4900000,7123.0000000,16.0284000,724.3530000,1445.0000000,12.9141000,834.9290000,5730.0000000,3.9600000,1.7500000
7312.01,PC,2460555.3500360,4.2990991,3.8050000,6567.0000000,10.9362000,681.4150000,1423.0000000,11.6721000,486.1590000,6013.0000000,4.1100000,1.5300000
7313.01,PC,2460557.1225280,4.1186706,5.0250000,3571.0000000,10.4153000,1341.6200000,1686.0000000,12.4958000,878.6350000,5998.0000000,3.9100000,1.9300000
7314.01,PC,2460555.8367090,2.5034150,3.4160000,1877.0000000,,,,12.1678000,796.1120000,,,
7315.01,PC,2460580.3245000,9.6713674,1.6600000,3376.0000000,18.1732000,118.5720000,919.0000000,11.2755000,444.2990000,5902.0000000,3.9600000,1.8000000
7316.01,PC,2460556.6479280,0.7474746,0.3270000,8713.0000000,15.8733000,34.5062000,675.0000000,13.4237000,186.0580000,3455.0000000,4.5800000,0.6800000
7317.01,PC,2460579.9476850,2.9712014,1.2410000,4680.0000000,13.3902000,756.5090000,1461.0000000,12.0331000,798.8200000,7713.0000000,4.2700000,1.6300000
7318.01,PC,2460555.3723430,3.4220041,2.4480000,16151.0000000,12.6182000,328.3670000,1185.0000000,13.3160000,633.1730000,5731.0000000,4.4300000,1.0200000
7319.01,PC,2460557.0982750,2.5918359,3.9330000,6221.0000000,15.5459000,1918.0800000,1843.0000000,13.4184000,1307.9600000,5891.0000000,3.8300000,2.0800000
732.01,CP,2459988.4681580,0.7683904,1.0241242,903.9933214,1.1406447,112.6409067,830.8904817,10.5848000,21.9814000,3329.0000000,4.9495700,0.3741390
732.02,CP,2459992.6127850,12.2534308,1.3699490,3729.6347091,2.2967944,2.8062634,330.1048127,10.5848000,21.9814000,3329.0000000,4.9495700,0.3741390
7320.01,PC,2460551.8260640,6.6802019,4.6640000,5941.0000000,11.1977000,408.6030000,1252.0000000,12.4285000,669.5150000,5801.0000000,4.0400000,1.6100000
7321.01,PC,2460555.0724120,3.0039961,3.6210000,6490.0000000,11.6408000,1038.1500000,1581.0000000,13.3081000,902.3620000,5623.0000000,4.0400000,1.5900000
7322.01,PC,2460554.9227590,5.5316291,3.9100000,4176.0000000,11.0664000,809.8010000,1486.0000000,13.2688000,1065.0600000,6814.0000000,4.0800000,1.8300000
7323.01,PC,2460607.9381400,4.7766940,1.7060000,1412.0000000,4.2323400,128.6140000,,11.6346000,273.4320000,5625.0000000,,1.0700000
7324.01,PC,2460557.7477460,0.5257499,0.8640000,1028.0000000,2.6051700,1079.8700000,1597.0000000,11.8096000,151.0840000,4649.0000000,4.5900000,0.7300000
7325.01,PC,2460555.9704440,2.0394246,2.6350000,9236.0000000,,873.8940000,,12.2442000,493.4170000,5392.0000000,,
7326.01,PC,2460576.0370230,5.4584109,4.1640000,2807.0000000,10.0716000,698.0460000,1431.0000000,13.1443000,1320.5400000,6309.0000000,3.8300000,2.2400000
7327.01,PC,2460552.8460160,5.0789699,4.4510000,13539.0000000,14.9790000,577.4130000,1365.0000000,13.4215000,908.3630000,5826.0000000,4.1400000,1.4400000
7328.01,PC,2460556.9086620,12.5069936,5.7390000,4522.0000000,,,,11.8830000,,,,
7329.01,PC,2460549.8175740,4.8622127,6.0110000,3480.0000000,12.3350000,1506.8200000,1735.0000000,12.2993000,958.1420000,6142.0000000,3.7800000,2.2900000
733.01,CP,2460030.7570930,4.8847937,2.5100000,478.0000000,1.9475300,223.0940000,1076.0000000,8.8411000,75.2092000,5969.0000000,4.5172000,0.9400000
7330.01,PC,2460581.0948020,2.8411706,1.4530000,4694.0000000,13.1053000,381.3380000,1231.0000000,11.9104000,551.4560000,5801.0000000,3.9400000,1.8100000
7331.01,PC,2460573.2125600,6.0011971,1.9900000,23249.0000000,14.9116000,52.8207000,751.0000000,13.1678000,484.4760000,5265.0000000,4.3700000,1.0200000
7332.01,FP,2460584.0229330,3.5399394,3.4430000,6448.0000000,8.3436000,607.4060000,1383.0000000,12.3711000,459.2960000,5234.6000000,,1.1300000
7333.01,PC,2460653.7384100,6.2644714,2.5080000,780.0000000,1.8701100,53.9635000,755.0000000,12.1567000,157.2170000,4568.0000000,4.6500000,0.6700000
7334.01,PC,2460607.6442630,1.7085226,0.9170000,2089.0000000,8.4203300,288.7700000,1148.0000000,13.1543000,754.4910000,6059.5000000,,1.6100000
7335.01,FP,2460557.4757040,3.3815776,3.3800000,9454.0000000,16.6220000,1203.6800000,1640.0000000,11.5990000,640.5850000,6662.0000000,4.0900000,1.7800000
7336.01,PC,2460635.7314030,0.5418555,0.7760000,120.0000000,0.9236960,1049.3100000,1585.0000000,8.7150000,44.6892000,4954.0000000,4.5800000,0.7700000
7337.01,PC,2460634.7821990,4.2619292,5.1450000,1109.0000000,8.1526400,3376.6700000,2123.0000000,9.6131500,379.9290000,6846.0000000,3.7400000,2.7200000
7338.01,PC,2460629.8842080,3.3847215,3.4750000,612.0000000,3.5200900,7078.4500000,2555.0000000,8.5565000,45.9409000,5199.0000000,4.6100000,0.7700000
7339.01,PC,2459219.7102840,4.2470926,4.2630000,4730.0000000,14.5276000,1024.2100000,1576.0000000,11.2817000,539.0850000,6232.3000000,3.8800000,2.0700000
734.01,FP,2458545.4484280,4.7535388,1.0905965,225793.1060958,12.1863496,2.6086289,324.1326821,15.1730000,,3010.0000000,5.1097600,0.2012800
7340.01,PC,2460563.6169210,7.4894672,1.8263380,2097.1814085,3.9858614,92.4869433,790.9332918,10.6498000,131.6210000,5143.3100000,4.4991300,0.8684180
7340.02,PC,2460581.9578580,3.4438328,2.3250000,1276.0000000,3.0385800,232.5640000,1087.0000000,10.6498000,131.6210000,5143.3100000,4.4991300,0.8700000
7341.01,PC,2460635.0709890,0.4925418,0.3770000,545.0000000,9.1474500,7880.9600000,2624.0000000,9.9927400,239.2630000,6927.0000000,4.3600000,1.3400000
7342.01,PC,2460562.2628280,14.1532848,4.4430000,8715.0000000,8.0209100,100.7370000,882.0000000,12.9421000,341.9080000,5063.0000000,4.5100000,0.8500000
7343.01,PC,2460580.9327810,2.1011992,1.2670000,11915.0000000,12.4184000,284.9360000,1144.0000000,12.7157000,531.5360000,5959.8000000,4.4000000,1.0900000
7344.01,PC,2460582.6522890,2.4364562,0.9780000,5295.0000000,11.3842000,237.7280000,1093.0000000,13.0699000,1046.8100000,6844.0000000,4.3000000,1.4300000
7345.01,FP,2460570.7437070,8.4071330,1.2720000,1490.0000000,5.0689900,24.6329000,620.0000000,11.9125000,488.5460000,6126.0000000,4.2500000,1.3300000
7346.01,PC,2460581.8279790,1.7687035,1.7920000,6765.0000000,,,,12.9846000,531.8900000,,,
7347.01,PC,2460525.8342200,60.8344877,6.1090000,42343.0000000,11.4643000,1.8225300,323.0000000,14.4460000,227.3370000,3736.0000000,4.7300000,0.5100000
7348.01,PC,2460580.7383380,3.3390124,0.4330000,3534.0000000,8.7597900,13.7384000,536.0000000,12.3366000,176.3410000,4436.0000000,4.5300000,0.7500000
7349.01,PC,2460582.2751550,2.9803410,3.6350000,11829.0000000,15.4918000,1416.2800000,1709.0000000,13.2372000,844.4210000,6283.8000000,,1.5700000
735.01,FP,2458543.9673270,2.5936940,3.0544290,526.7848270,2.9807360,4.3241755,367.7863249,9.5215000,121.7550000,5316.6000000,3.8800000,1.2872500
7350.01,FP,2460580.2846480,2.2175244,2.4620000,1682.0000000,7.1879800,2781.4100000,2023.0000000,10.5702000,466.4990000,7406.0000000,4.1000000,1.9200000
7351.01,PC,2460576.9735680,3.8405138,1.4380000,8163.0000000,14.6684000,133.7410000,947.0000000,13.4407000,1042.7400000,6123.9000000,4.2000000,1.4200000
7352.01,FP,2460582.1555330,4.0662367,3.7210000,6676.0000000,10.9810000,574.8690000,1364.0000000,13.1678000,849.0150000,5689.0000000,4.1000000,1.4900000
7353.01,PC,2460582.6867550,6.2157513,3.2950000,4008.0000000,10.0556000,255.3900000,1113.0000000,12.3053000,629.7590000,6015.2000000,4.0500000,1.6500000
7354.01,PC,2460583.0739290,3.6487690,2.1560000,1202.0000000,15.7865000,162.4930000,994.0000000,11.5882000,732.5350000,4939.0000000,,4.6100000
7355.01,PC,2460583.5579350,3.6814233,5.0840000,3225.0000000,13.5757000,1660.9100000,1778.0000000,13.0513000,1401.9000000,5956.0000000,3.6500000,2.5700000
7356.01,PC,2460565.3403230,17.3986129,3.4850000,2584.0000000,3.8996000,29.3479000,648.0000000,11.0144000,164.1500000,5589.0000000,4.6200000,0.8000000
7357.01,PC,2460516.1352670,60.3541599,6.6820000,2598.0000000,6.6647900,48.3031000,734.0000000,11.6515000,307.5300000,5658.0000000,4.3800000,1.0600000
7358.01,PC,2460578.0162300,7.0548729,2.4400000,2068.0000000,6.6139900,92.7257000,864.0000000,12.2276000,500.3080000,5628.6000000,4.0900000,1.5000000
7359.01,PC,2460580.4140150,4.3656102,4.7910000,5746.0000000,13.4874000,1380.0200000,1698.0000000,13.3997000,1151.9400000,5748.0000000,3.9500000,1.7800000
736.01,CP,2458546.5080660,4.9899176,1.3819654,18931.4105812,2.9858436,2.2410792,312.0570889,13.5571000,26.4927000,2940.0000000,5.1431500,0.1714300
736.02,CP,2458543.5580060,0.9479945,0.5646630,4200.5288900,1.1926392,20.5198379,542.8292370,13.5571000,26.4927000,2940.0000000,5.1431500,0.1714300
7360.01,PC,2460582.0844050,30.7331484,5.4730000,6436.0000000,18.2875000,82.7386000,840.0000000,13.2026000,706.6610000,5607.0000000,4.2400000,1.2500000
7361.01,PC,2460568.3445360,8.2158997,3.6590000,1177.0000000,3.3717100,176.1710000,1014.0000000,11.6715000,300.5660000,5820.0000000,4.4400000,1.0200000
7362.01,APC,2460582.7270790,1.1930966,1.1960000,3691.0000000,13.2426000,876.9360000,1516.0000000,12.9095000,1144.2200000,5906.0000000,3.7900000,2.1900000
7363.01,PC,2460580.5468800,6.9929558,4.8320000,5562.0000000,7.6346500,405.6440000,1250.0000000,13.4117000,718.4060000,5916.7000000,4.4300000,1.0500000
7364.01,PC,2460584.0890820,2.9257773,1.4480000,6858.0000000,10.8746000,391.1930000,1238.0000000,12.6976000,532.0690000,5688.0000000,4.2600000,1.2400000
7365.01,PC,2460580.6414680,3.1924816,3.2110000,14119.0000000,14.5588000,798.5300000,1480.0000000,13.2497000,772.2160000,5964.0000000,4.2800000,1.2600000
7366.01,PC,2460578.5616650,3.7538770,1.2090000,7099.0000000,6.2038400,19.4458000,585.0000000,12.6275000,145.1890000,4049.0000000,4.5500000,0.7000000
7367.01,PC,2460578.6884470,2.9814911,2.4310000,19021.0000000,13.0485000,575.8250000,1364.0000000,12.3021000,363.4540000,6168.0000000,4.5700000,0.9300000
7368.01,PC,2460546.5535680,33.5792968,4.7130000,3860.0000000,8.9163200,32.7484000,666.0000000,10.9461000,341.2060000,6294.0000000,4.2200000,1.4300000
7369.01,PC,2460574.7895380,10.2887023,2.9670000,8079.0000000,9.8503300,61.3136000,779.0000000,11.5809000,301.7930000,5853.0000000,4.4000000,1.0800000
737.01,CP,2458544.4306550,1.7318529,1.6919639,36359.4301748,12.0299493,86.6365464,778.1172307,14.7599000,299.3890000,3394.0000000,4.9186000,0.6152190
7370.01,PC,2460573.5394470,13.3079913,3.4200000,4804.0000000,9.0534800,66.8363000,796.0000000,12.5013000,589.4500000,5854.4000000,4.2100000,1.3400000
7371.01,PC,2460559.1247660,18.9104241,3.2430000,10263.0000000,7.9038400,10.2465000,498.0000000,13.2777000,349.2360000,4801.0000000,4.5200000,0.8000000
7372.01,PC,2460578.8847690,8.5084620,2.7160000,10649.0000000,13.4917000,97.5360000,875.0000000,12.7919000,745.7900000,6236.6000000,4.2600000,1.3400000
7373.01,FP,2460570.9685330,7.5414411,2.4540000,16900.0000000,13.0053000,81.7977000,837.0000000,12.5058000,397.8010000,5649.1000000,4.4700000,0.9600000
7374.01,PC,2460582.6828760,17.0303122,4.1250000,8080.0000000,16.1351000,160.7980000,992.0000000,13.2325000,670.3140000,5797.0000000,4.3700000,1.1100000
7375.01,PC,2460580.6486850,27.1970496,5.4760000,4620.0000000,5.4015100,33.8579000,672.0000000,11.7285000,288.3270000,5859.0000000,4.5200000,0.9400000
7376.01,PC,2460581.1330310,7.4861705,2.4250000,9456.0000000,11.6489000,123.2310000,928.0000000,13.4565000,630.5020000,5658.0000000,4.3400000,1.1100000
7377.01,PC,2460572.5019750,6.7735083,2.3600000,5189.0000000,7.8158200,62.2808000,782.0000000,13.2830000,537.0000000,5080.0000000,4.2700000,1.1200000
7378.01,PC,2460582.8757970,7.0814677,2.0550000,1018.0000000,2.1340200,16.5736000,562.0000000,10.7934000,59.9538000,4024.0000000,4.6100000,0.6500000
7379.01,PC,2460573.7214910,10.9911631,1.5590000,18917.0000000,21.5876000,16.8854000,564.0000000,13.2782000,452.6750000,4915.3000000,4.3400000,1.0100000
738.01,PC,2458544.2577010,3.4405946,2.5441317,8647.4527322,8.8966421,331.8274983,1088.5486481,12.7474000,389.8840000,5324.0000000,4.4356300,0.9422550
7380.01,PC,2460663.3309290,4.4136877,3.4110580,10509.3289627,18.2343114,1427.7515561,1567.7720228,13.2956000,1305.9800000,6627.0000000,4.1252200,1.6901799
7381.01,PC,2460664.3331690,3.1653382,3.4977253,14923.6407951,15.6677026,1153.9412259,1486.5025957,13.7471000,951.2890000,6463.4700000,4.3582100,1.2547700
7382.01,PC,2460663.4616130,1.0370296,1.5186096,304.1228723,1.6018171,1400.1017301,1560.1259032,9.6069000,85.2762000,5075.0000000,4.4376700,0.9223770
7383.01,KP,2460663.4549630,3.0522686,2.2564388,15853.2048135,12.6558112,426.5350511,1159.0667061,12.4821000,363.6600000,5370.0000000,4.4399400,0.9622870
7384.01,PC,2460668.5256540,6.2335155,1.5179746,13899.3555966,3.9286675,4.8420828,378.3361173,13.6940000,66.7902000,3211.0000000,4.9106300,0.3139320
7385.01,PC,2460664.8710720,3.1191196,2.0922004,24617.3354776,11.4433015,188.6516200,945.2243136,13.7090000,415.9510000,5036.0000000,4.6554000,0.7136300
7386.01,PC,2460693.8473260,6.0042191,6.3533818,6642.5390620,15.9733684,1054.9813337,1453.5532398,12.3256000,879.3970000,6226.0000000,3.9487100,1.9242800
7387.01,PC,2460724.8692830,9.0856617,2.9738059,6003.3964722,12.2780704,297.9559009,1059.6385441,12.4307000,597.5330000,5999.0000000,4.1821300,1.4145900
7388.01,APC,2460718.2887120,0.3328569,0.3988306,767910.3130980,,11306.9601980,2630.0028276,17.0070000,164.0110000,5780.0000000,4.4380000,
7389.01,PC,2460658.7439730,26.3451090,6.1440000,130.0000000,1.2912000,237.7800000,1093.0000000,8.8687300,100.6770000,5895.0000000,4.3365900,1.1600000
739.01,PC,2458547.4820860,9.0150439,1.6002059,4800.0853698,12.2284921,188.1793714,944.6322163,11.6049000,340.4160000,6083.6100000,4.3203000,1.1584001
7390.01,PC,2458689.0309760,81.3716681,4.8546107,924.1311645,1.6431950,0.6444404,228.5153780,11.4148000,61.7605000,3861.0000000,4.7058200,0.5362590
7391.01,PC,2458685.9824890,7.4108495,1.9719278,1257.5647375,1.5612416,8.3370112,433.3834730,12.7294000,73.2382000,3578.0000000,4.8114000,0.4167180
7392.01,PC,2458711.8276010,7.3050577,3.2531651,180.4217296,1.3350551,124.8600979,852.5614028,10.0976000,120.2340000,5382.0000000,4.4724800,0.9283960
7393.01,PC,2460369.4084420,3.3370666,1.4698923,31534.6212557,13.8579058,70.7976307,739.8172112,13.4832000,189.0380000,3846.7700000,4.5228300,0.6966960
7394.01,PC,2460556.9023150,1.2529966,1.2067305,31852.8076269,11.6123427,167.6312929,917.7164642,13.7088000,189.9860000,3722.0000000,4.6566600,0.5935580
7395.01,KP,2458719.7272800,125.8659048,9.1490581,11477.5282880,11.5595833,0.1635804,162.2006503,13.5102000,704.4380000,5968.8800000,4.4251700,1.0645000
7396.01,KP,2458690.7407090,14.8589888,2.8916037,4164.2633575,6.3961703,50.2731221,679.1312483,12.9879000,433.0470000,5359.0000000,4.4480400,0.9518150
7397.01,PC,2458688.8656740,26.6796741,5.5665696,367.9233810,2.0546727,44.7928664,659.8146640,10.7974000,231.9070000,6339.0000000,4.4948500,1.0493799
7398.01,PC,2460314.7729850,2.6068332,2.2458943,5122.0262322,7.2660515,727.0066153,1324.3547704,13.8836000,1270.5300000,5780.0000000,4.4380000,1.0000000
7399.01,PC,2458770.6898520,,14.4476548,374.6741409,4.4092605,1.8237252,296.3873043,8.7143300,207.7710000,6582.0000000,3.8942500,2.1891201
740.01,PC,2460036.3265220,2.1312250,3.0060000,479.0000000,1.9837100,3661.3800000,2167.0000000,9.5290000,115.0910000,5776.0000000,4.4063100,0.9700000
7400.01,PC,2460608.3047830,1.8289577,1.1660000,27211.0000000,11.0874000,52.7898000,750.0000000,14.9030000,397.9820000,3835.0000000,4.6100000,0.6500000
7401.01,PC,2460605.8762220,4.3181867,3.5570000,4899.0000000,13.8846000,658.8260000,1411.0000000,12.8837000,1136.2600000,6139.3000000,3.8700000,2.0800000
7402.01,PC,2460599.4755120,14.3640841,4.4240000,1678.0000000,4.0176900,166.3100000,1000.0000000,10.3782000,194.3450000,6070.0000000,4.3900000,1.1200000
7403.01,PC,2460604.1946420,10.1170644,2.9910000,18151.0000000,14.1869000,44.8165000,720.0000000,13.0102000,494.2960000,5456.2000000,4.3800000,1.0400000
7404.01,PC,2460608.4582290,1.4634420,3.4200000,3135.0000000,11.5534000,6669.2500000,2517.0000000,12.3047000,1074.2800000,6456.6000000,3.8500000,2.2600000
7405.01,PC,2460604.3694910,15.4474502,1.7850000,31272.0000000,9.6167500,1.3067600,297.0000000,14.7013000,274.9830000,3635.0000000,4.6800000,0.5600000
7406.01,PC,2460606.1647830,2.8885639,2.6620000,6060.0000000,11.9765000,905.6110000,1528.0000000,11.8685000,542.9650000,6207.0000000,4.1100000,1.5900000
7407.01,PC,2460607.1175580,4.4640046,1.7640000,9715.0000000,18.4255000,278.0860000,1137.0000000,12.9943000,470.7000000,5672.6000000,4.4900000,0.9400000
