Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
CANDIDATE,1.962282625,1.45,68.3,0.81,1038.36,1448.0,5726.0,4.418,0.979
FALSE POSITIVE,0.523629052,3.443,122.0,46.33,2181689.59,9801.0,4136.0,1.392,44.448
CANDIDATE,6.4546845,3.071,69.9,1.38,565.72,1244.0,6474.0,4.243,1.362
FALSE POSITIVE,1.04588635,2.833,103.0,1.1,3582.91,1972.0,6249.0,4.428,1.076
CANDIDATE,0.494247662,1.2443,225.0,1.51,6096.15,2257.0,5763.0,4.484,0.998
CANDIDATE,11.8299383,5.168,41.4,1.6,453.44,1177.0,5747.0,3.802,2.431
FALSE POSITIVE,419.92898,14.55,234.0,1.51,1.0,255.0,6047.0,4.431,0.988
FALSE POSITIVE,1.23521458,0.918,89.5,0.93,2032.78,1713.0,5999.0,4.494,0.959
FALSE POSITIVE,1.085229874,0.652,238.0,1.37,1675.45,1632.0,5713.0,4.554,0.851
FALSE POSITIVE,1.540379557,2.026,76.9,0.81,1481.09,1581.0,5812.0,4.408,0.914
CANDIDATE,5.30179786,2.24,197.0,1.22,211.8,973.0,5749.0,4.547,0.864
CANDIDATE,3.60011712,2.396,50.2,0.5,182.81,938.0,5051.0,4.562,0.721
CANDIDATE,9.32867952,1.572,354.0,1.62,99.6,806.0,5749.0,4.547,0.864
CANDIDATE,6.38671206,1.201,224.0,1.19,102.25,811.0,5071.0,4.505,0.811
FALSE POSITIVE,158.348345,10.55,899.0,372.86,6.61,409.0,6521.0,4.352,1.276
CANDIDATE,0.849362238,1.36,115.0,0.85,1190.04,1498.0,4973.0,4.595,0.788
CANDIDATE,0.741768294,0.4164,60.3,72.36,30981.32,3380.0,5897.0,3.637,3.147
FALSE POSITIVE,0.93376962,7.023,126.0,16.3,3343.62,1937.0,6056.0,4.448,0.975
FALSE POSITIVE,322.48381,22.99,1020.0,3.5,1.06,259.0,5968.0,4.534,0.881
CANDIDATE,61.083322,10.396,228.0,1.61,11.01,465.0,5803.0,4.444,1.015
CANDIDATE,3.5944891,2.557,89.9,0.98,455.99,1178.0,5523.0,4.364,1.046
FALSE POSITIVE,0.739404894,1.753,247.0,0.94,589.06,1256.0,4205.0,4.635,0.624
CANDIDATE,4.8608059,1.966,252.0,1.21,172.76,925.0,5541.0,4.6,0.757
CANDIDATE,4.04481159,2.479,33.0,0.67,729.15,1325.0,6358.0,4.359,1.141
FALSE POSITIVE,25.94964132,11.6411,67.8,2.06,76.14,753.0,5109.0,3.873,1.922
FALSE POSITIVE,1.71051215,1.284,42.2,1.04,3820.16,2004.0,5925.0,3.989,1.589
CANDIDATE,62.869463,6.842,342.0,1.96,3.51,349.0,4762.0,4.535,0.781
FALSE POSITIVE,84.8062818,9.0006,9940.0,36.51,5.33,388.0,5735.0,4.525,0.853
CANDIDATE,29.9632816,2.6,893.0,2.24,5.55,391.0,4463.0,4.623,0.638
FALSE POSITIVE,17.99643716,4.164,36900.0,30.08,11.31,468.0,4438.0,4.606,0.666
CANDIDATE,11.63486009,5.466,292.0,2.61,201.96,961.0,5570.0,4.066,1.548
CANDIDATE,4.8302364,7.983,22.5,1.06,1052.42,1453.0,5086.0,3.678,2.247
CANDIDATE,56.446465,7.371,148.0,1.57,17.5,522.0,5995.0,4.337,1.117
CANDIDATE,31.4202111,4.021,391.0,1.45,11.6,471.0,5269.0,4.603,0.748
CANDIDATE,10.8118317,2.627,76.8,1.24,170.74,922.0,6025.0,4.331,1.196
CANDIDATE,5.56676609,1.812,174.0,1.12,128.51,859.0,5032.0,4.479,0.859
FALSE POSITIVE,1.208528832,1.336,181.0,1.25,2084.15,1725.0,6072.0,4.51,0.923
FALSE POSITIVE,208.1871179,2.5404,395.0,1.99,2.1,307.0,5780.0,4.438,1.0
FALSE POSITIVE,0.93198504,2.0472,327.0,17.72,1734.47,1647.0,5470.0,4.509,0.777
FALSE POSITIVE,0.60818508,0.909,145.0,96.03,6637.9,2298.0,5981.0,4.372,1.043
CANDIDATE,5.38613715,1.943,169.0,0.86,121.37,846.0,5516.0,4.669,0.656
CANDIDATE,13.2965044,5.68,133.0,0.88,13.42,488.0,4352.0,4.671,0.613
CANDIDATE,21.8420304,3.843,79.5,2.01,251.46,1016.0,6194.0,3.813,2.241
FALSE POSITIVE,1.65320144,1.525,132.0,0.74,296.8,1059.0,4544.0,4.609,0.661
FALSE POSITIVE,3.37487541,3.085,53.8,0.75,649.96,1287.0,6181.0,4.464,1.006
FALSE POSITIVE,0.962825082,2.8464,118.0,5.18,26811.24,3265.0,4898.0,3.212,4.928
FALSE POSITIVE,309.494217,13.716,292.0,2.79,6.01,399.0,6908.0,4.085,1.614
CANDIDATE,0.876850385,1.534,59.2,1.35,9858.55,2543.0,6102.0,4.069,1.756
FALSE POSITIVE,24.2382519,2.703,466.0,2.19,29.92,597.0,5763.0,4.527,0.904
FALSE POSITIVE,24.2416103,5.137,323.0,1.61,29.92,596.0,5763.0,4.527,0.904
CANDIDATE,413.51856,10.395,391.0,1.96,0.98,254.0,6031.0,4.45,0.992
CANDIDATE,20.7106368,2.693,143.0,1.12,36.18,626.0,5631.0,4.478,0.901
FALSE POSITIVE,69.3788597,3.807,530.0,2.07,7.4,421.0,5806.0,4.529,0.874
CANDIDATE,29.3493852,4.313,659.0,2.02,9.81,451.0,4987.0,4.613,0.722
CANDIDATE,3.43633133,0.675,474.0,1.44,188.22,945.0,5201.0,4.616,0.651
FALSE POSITIVE,449.57274,9.328,221.0,3.08,2.89,333.0,5691.0,3.842,2.079
FALSE POSITIVE,245.059374,9.549,165.0,1.63,3.81,356.0,6036.0,4.127,1.265
CANDIDATE,142.703888,5.808,226.0,1.95,8.88,440.0,6701.0,4.326,1.289
CANDIDATE,3.38080537,3.275,201.0,1.69,814.73,1362.0,6072.0,4.343,1.193
CANDIDATE,10.4716194,4.512,124.0,1.74,271.12,1035.0,5812.0,4.083,1.574
CANDIDATE,11.49500229,7.602,51.4,1.53,351.79,1105.0,6033.0,3.985,1.788
FALSE POSITIVE,0.708726708,0.753,314.0,0.92,684.35,1302.0,4607.0,4.733,0.515
FALSE POSITIVE,283.72675,15.49,84.6,1.18,3.2,341.0,6496.0,4.301,1.257
FALSE POSITIVE,373.60683,8.752,535.0,2.5,1.28,271.0,6184.0,4.448,1.038
CANDIDATE,6.78788113,2.26,73.1,2.44,1875.92,1679.0,6537.0,3.76,2.829
CANDIDATE,5.47455167,3.71,73.2,1.4,419.95,1155.0,5611.0,4.19,1.312
CANDIDATE,3.43861067,1.264,46.8,1.01,779.48,1348.0,5383.0,4.112,1.401
CANDIDATE,4.8754765,1.902,39.6,0.8,458.62,1180.0,5513.0,4.179,1.286
FALSE POSITIVE,4.29388808,3.618,111.0,1.68,1302.16,1532.0,6615.0,4.173,1.574
FALSE POSITIVE,13.5437884,5.7076,6610.0,32.21,44.22,658.0,5463.0,4.582,0.794
CANDIDATE,65.6491001,7.298,984.0,2.52,5.48,390.0,5436.0,4.573,0.819
CANDIDATE,25.1593389,5.198,358.0,1.76,34.7,619.0,5973.0,4.506,0.935
CANDIDATE,10.5071781,2.68,272.0,1.41,69.76,737.0,5290.0,4.46,0.865
CANDIDATE,31.7787564,8.093,262.0,1.5,23.96,564.0,5638.0,4.391,0.928
CANDIDATE,5.4398033,3.256,85.5,1.0,361.47,1112.0,6108.0,4.43,1.08
FALSE POSITIVE,1.332568744,3.755,24.1,0.58,3346.25,1941.0,6620.0,4.411,1.081
CANDIDATE,9.0194714,5.92,192.0,1.07,91.74,789.0,5775.0,4.59,0.768
CANDIDATE,8.8493948,6.928,43.8,0.82,216.18,978.0,6095.0,4.349,1.11
CANDIDATE,51.567801,5.514,210.0,1.3,8.3,433.0,5285.0,4.467,0.876
CANDIDATE,16.4491515,6.696,70.9,2.75,272.9,1036.0,5334.0,3.712,2.789
CANDIDATE,0.428046051,0.776,126.0,0.87,3877.26,2017.0,5285.0,4.566,0.775
FALSE POSITIVE,0.814278961,2.087,72.0,0.76,2284.94,1762.0,5537.0,4.539,0.886
CANDIDATE,19.254536,4.754,186.0,1.32,36.02,625.0,5668.0,4.545,0.868
FALSE POSITIVE,2.1890751,2.365,94.8,0.87,906.2,1399.0,6077.0,4.526,0.891
CANDIDATE,384.6961,6.167,787.0,1.78,0.14,157.0,4228.0,4.64,0.623
FALSE POSITIVE,2.42649862,2.014,29.2,0.75,1705.27,1638.0,6033.0,4.176,1.316
FALSE POSITIVE,8.80854183,34.7564,175.0,2.69,236.05,1000.0,6017.0,4.3,1.21
FALSE POSITIVE,219.74735,22.48,190.0,3.24,7.82,427.0,5127.0,3.602,2.38
FALSE POSITIVE,19.7639874,12.319,51.3,1.19,155.45,900.0,6195.0,4.072,1.617
CANDIDATE,6.05919881,1.365,154.0,1.21,214.55,976.0,5734.0,4.462,0.962
CANDIDATE,7.5143967,4.865,36.3,0.96,488.52,1199.0,6206.0,4.159,1.573
CANDIDATE,33.1981761,4.709,337.0,3.21,49.9,678.0,5570.0,4.066,1.548
CANDIDATE,5.32784157,4.696,87.2,0.86,259.32,1023.0,5638.0,4.391,0.928
CANDIDATE,71.05457555,1.9162,4850.0,5.91,5.45,390.0,5290.0,4.46,0.865
CANDIDATE,20.5512722,4.639,191.0,1.64,32.01,607.0,5401.0,4.464,0.918
CANDIDATE,31.827649,1.639,520.0,4.98,47.21,668.0,4774.0,3.838,1.954
CANDIDATE,7.5861587,4.32,117.0,1.07,175.29,928.0,5934.0,4.444,0.871
CANDIDATE,0.824000125,0.855,183.0,0.42,73.09,746.0,3396.0,4.991,0.28
FALSE POSITIVE,0.772152075,1.78,43.6,4.44,18277.6,2966.0,5951.0,3.787,2.08
CANDIDATE,42.04952379,2.1372,608.0,1.19,2.0,303.0,4281.0,4.761,0.48
FALSE POSITIVE,1.08469871,4.077,124.0,1.11,2247.25,1757.0,5942.0,4.506,0.938
CANDIDATE,6.60180003,2.624,213.0,1.25,138.25,875.0,5591.0,4.559,0.86
CANDIDATE,3.19938075,1.761,76.1,0.62,262.08,1026.0,5483.0,4.632,0.702
CANDIDATE,3.04185157,1.434,69.0,0.71,465.54,1184.0,5802.0,4.537,0.857
FALSE POSITIVE,5.660274452,0.9077,414.0,11.02,192.77,950.0,5615.0,4.478,0.842
FALSE POSITIVE,1.23512429,4.22,15.2,0.38,1722.78,1642.0,5798.0,4.507,0.941
FALSE POSITIVE,1.381257093,1.125,92.3,1.1,2110.47,1728.0,5861.0,4.385,1.131
CANDIDATE,1.89873195,1.382,78.0,0.93,1279.95,1524.0,5942.0,4.439,1.05
CANDIDATE,11.39110963,2.749,593.0,1.9,37.65,632.0,4999.0,4.587,0.76
CANDIDATE,2.41810158,2.144,46.8,0.85,1555.96,1602.0,6258.0,4.307,1.239
CANDIDATE,7.13044117,2.566,31.9,1.18,908.79,1400.0,6312.0,3.964,2.074
CANDIDATE,33.4203001,5.307,437.0,2.46,27.02,581.0,5731.0,4.372,1.066
FALSE POSITIVE,58.3437362,22.482,1270.0,93.55,87.03,779.0,5896.0,3.65,3.006
FALSE POSITIVE,1.070982122,1.255,43.4,0.98,4811.39,2122.0,5717.0,4.109,1.433
CANDIDATE,18.0939004,3.294,467.0,1.91,46.21,665.0,5904.0,4.543,0.867
CANDIDATE,34.9524256,1.717,677.0,21.74,8.02,429.0,4921.0,4.591,0.779
FALSE POSITIVE,23.81578356,3.7591,4860.0,8.4,23.2,560.0,5561.0,4.572,0.818
CANDIDATE,31.1748311,3.79,200.0,1.31,27.62,585.0,6086.0,4.511,0.921
FALSE POSITIVE,0.474811162,1.169,205.0,1.28,5603.32,2206.0,5799.0,4.539,0.878
CANDIDATE,47.0568476,5.2232,1530.0,2.84,6.72,411.0,5288.0,4.613,0.74
FALSE POSITIVE,367.73299,10.158,504.0,2.1,1.19,266.0,6225.0,4.481,0.931
CANDIDATE,15.1516409,5.105,192.0,1.38,69.25,736.0,5780.0,4.438,1.0
CANDIDATE,7.4213444,2.361,316.0,1.73,195.23,953.0,6032.0,4.485,0.973
FALSE POSITIVE,0.743495989,2.255,173.0,11.82,1612.65,1617.0,5345.0,4.639,0.686
FALSE POSITIVE,1.405887031,1.184,216.0,0.95,329.99,1086.0,4440.0,4.618,0.653
CANDIDATE,17.7412303,4.816,145.0,1.14,51.69,684.0,5817.0,4.491,0.956
CANDIDATE,2.63527677,1.997,70.4,0.76,394.32,1136.0,5215.0,4.496,0.864
FALSE POSITIVE,1.45728997,3.582,71.3,0.93,1818.19,1665.0,6063.0,4.476,1.012
CANDIDATE,147.388124,8.781,909.0,3.03,3.78,356.0,6046.0,4.478,1.007
CANDIDATE,4.11497357,3.025,154.0,1.17,395.27,1137.0,6011.0,4.507,0.927
FALSE POSITIVE,1.245331397,2.566,38.1,1.61,12115.45,2678.0,6106.0,3.781,2.477
FALSE POSITIVE,1.52593737,1.958,159.0,1.39,1963.41,1697.0,6184.0,4.448,1.038
FALSE POSITIVE,8.21429932,3.099,70.7,1.66,701.11,1312.0,6277.0,3.951,1.869
FALSE POSITIVE,1.54945486,6.698,21.8,1.34,19304.93,3006.0,7382.0,3.838,2.804
FALSE POSITIVE,8.42943991,2.441,89.1,1.19,265.39,1029.0,6353.0,4.375,1.132
CANDIDATE,10.60052083,4.509,60.9,1.09,224.28,987.0,6035.0,4.212,1.303
CANDIDATE,21.8634638,3.542,871.0,2.37,21.77,551.0,5383.0,4.587,0.789
FALSE POSITIVE,86.4392931,6.534,1180.0,35.31,8.99,442.0,6208.0,4.454,1.024
CANDIDATE,63.3354719,3.651,983.0,1.18,0.39,202.0,3526.0,4.866,0.383
FALSE POSITIVE,14.77820911,5.395,10800.0,44.48,101.07,809.0,6258.0,4.442,1.046
FALSE POSITIVE,15.60862948,6.6957,34400.0,39.42,41.71,648.0,5569.0,4.566,0.829
FALSE POSITIVE,389.14115,7.93,347.0,1.67,0.92,250.0,6043.0,4.505,0.894
FALSE POSITIVE,365.78863,12.76,885.0,2.21,0.5,215.0,5407.0,4.585,0.752
FALSE POSITIVE,2.4826619,2.115,37.0,0.8,1627.36,1619.0,6356.0,4.292,1.225
FALSE POSITIVE,2.17811908,1.468,74.0,0.8,938.51,1412.0,6039.0,4.505,0.921
FALSE POSITIVE,1.11205787,1.459,119.0,1.02,2484.64,1799.0,6098.0,4.488,0.932
FALSE POSITIVE,224.447413,4.986,651.0,2.05,1.08,260.0,5489.0,4.574,0.798
CANDIDATE,7.5019743,2.582,248.0,1.19,59.73,709.0,4807.0,4.546,0.758
FALSE POSITIVE,21.8660922,2.03,302.0,1.88,67.15,730.0,6309.0,4.402,1.077
FALSE POSITIVE,5.09506,5.73,23.6,2.14,6030.14,2247.0,6700.0,3.48,4.146
CANDIDATE,29.1206519,2.89,416.0,1.6,18.43,528.0,5671.0,4.582,0.788
CANDIDATE,0.689967868,1.1688,123.0,0.78,1336.82,1539.0,4872.0,4.615,0.726
FALSE POSITIVE,1.89132292,5.607,16.0,0.9,14532.55,2799.0,8482.0,4.089,2.106
CANDIDATE,6.91261536,2.359,34.4,0.64,218.66,981.0,5761.0,4.383,1.044
CANDIDATE,25.8616058,7.78,123.0,1.12,33.37,613.0,6067.0,4.524,0.884
FALSE POSITIVE,0.918420801,3.533,56.7,1.14,7502.5,2374.0,6210.0,4.166,1.434
FALSE POSITIVE,0.573709256,1.4932,131.0,7.05,90258.45,4415.0,5261.0,3.13,5.769
CANDIDATE,13.8353959,4.961,818.0,3.78,101.05,809.0,6020.0,4.403,1.057
CANDIDATE,18.9060921,4.125,376.0,0.87,3.03,336.0,3751.0,4.813,0.45
CANDIDATE,25.6970688,3.739,835.0,3.83,44.24,658.0,6020.0,4.403,1.057
FALSE POSITIVE,46.9434911,1.368,101.0,1.57,47.27,669.0,6253.0,4.102,1.55
CANDIDATE,19.5906103,6.745,297.0,2.64,106.48,819.0,5794.0,4.118,1.496
CANDIDATE,8.23983041,5.619,251.0,2.35,338.17,1093.0,5794.0,4.118,1.496
CANDIDATE,6.07855,3.408,103.0,1.14,365.15,1115.0,6119.0,4.346,1.114
FALSE POSITIVE,427.65334,11.17,157.0,1.97,1.53,284.0,5325.0,4.004,1.565
FALSE POSITIVE,412.041857,5.572,1960.0,3.77,0.52,217.0,5485.0,4.556,0.867
CANDIDATE,2.131660527,1.8585,32.2,0.56,1010.45,1438.0,5849.0,4.426,0.997
CANDIDATE,5.75902182,2.687,70.8,0.91,362.12,1112.0,6247.0,4.433,1.066
CANDIDATE,0.903763067,0.562,268.0,1.08,585.15,1254.0,4430.0,4.616,0.651
FALSE POSITIVE,0.9628348,2.259,92.8,0.81,1734.83,1648.0,5559.0,4.554,0.838
CANDIDATE,5.66494448,4.173,46.0,0.78,390.59,1134.0,5888.0,4.269,1.13
FALSE POSITIVE,1.57017249,2.257,158.0,0.82,543.06,1232.0,5300.0,4.66,0.66
FALSE POSITIVE,0.566798364,3.172,38.6,0.66,6280.34,2272.0,5864.0,4.411,1.04
FALSE POSITIVE,3.22452656,5.156,57.5,24.48,134353.84,4883.0,3857.0,1.338,34.674
FALSE POSITIVE,1.89127438,4.491,32.3,2.03,29488.85,3342.0,7919.0,3.663,3.46
FALSE POSITIVE,1.33256944,3.89,20.6,0.46,1636.72,1624.0,5655.0,4.431,0.998
CANDIDATE,66.6504521,5.744,537.0,1.56,2.14,308.0,4550.0,4.627,0.679
FALSE POSITIVE,55.7002642,4.285,333.0,1.18,2.14,309.0,4267.0,4.608,0.67
CANDIDATE,3.54553077,4.143,119.0,1.62,1039.47,1448.0,5794.0,4.118,1.496
CANDIDATE,85.0624157,4.6964,41900.0,21.26,3.74,355.0,5223.0,4.52,0.875
FALSE POSITIVE,10.88241656,5.4674,16600.0,29.69,37.81,632.0,4946.0,4.57,0.715
FALSE POSITIVE,25.19830439,5.1942,73800.0,46.14,31.54,604.0,5955.0,4.534,0.883
CANDIDATE,14.3196417,3.781,216.0,2.06,123.37,850.0,5562.0,4.151,1.373
FALSE POSITIVE,0.50727675,2.32,215.0,1.7,8524.12,2449.0,5970.0,4.399,1.143
CANDIDATE,5.2736268,5.291,86.1,0.89,249.68,1014.0,5851.0,4.515,0.918
CANDIDATE,24.5041103,6.065,120.0,1.03,25.59,574.0,5250.0,4.404,0.962
FALSE POSITIVE,1.316398648,1.169,183.0,1.09,842.93,1374.0,5088.0,4.508,0.806
FALSE POSITIVE,419.4596,13.53,132.0,2.1,2.0,303.0,5248.0,3.886,1.869
CANDIDATE,9.97202023,1.425,330.0,1.26,36.53,627.0,4810.0,4.584,0.696
FALSE POSITIVE,14.2005007,5.232,80.6,13.28,119.41,843.0,6332.0,4.406,1.065
FALSE POSITIVE,1.318347743,0.871,113.0,1.23,2827.4,1861.0,6143.0,4.351,1.121
FALSE POSITIVE,5.5834987,2.484,87.4,1.41,711.41,1317.0,6517.0,4.241,1.375
FALSE POSITIVE,1.12401084,3.052,43.6,0.61,2058.79,1719.0,5941.0,4.519,0.911
FALSE POSITIVE,1.21374652,3.371,28.9,0.59,2945.61,1880.0,6238.0,4.407,1.049
CANDIDATE,5.24970432,2.746,61.9,0.67,195.3,954.0,5528.0,4.499,0.853
FALSE POSITIVE,45.4333769,6.351,906.0,2.23,2.34,315.0,4371.0,4.712,0.559
CANDIDATE,40.3511707,3.97,534.0,1.88,12.46,479.0,5665.0,4.568,0.82
CANDIDATE,72.9332762,3.829,770.0,2.45,5.44,389.0,5316.0,4.47,0.902
CANDIDATE,56.6746666,5.516,883.0,4.01,17.59,522.0,5541.0,4.189,1.295
FALSE POSITIVE,63.9005941,8.2789,17100.0,25.91,3.68,353.0,5204.0,4.63,0.634
CANDIDATE,12.6878176,4.262,293.0,2.16,123.89,851.0,6258.0,4.442,1.046
CANDIDATE,483.36405,15.61,285.0,1.27,0.39,202.0,5700.0,4.626,0.718
CANDIDATE,16.2951259,3.678,198.0,1.15,25.59,574.0,4915.0,4.512,0.812
FALSE POSITIVE,18.17304501,10.9113,69900.0,24.39,42.19,650.0,5799.0,4.548,0.86
FALSE POSITIVE,14.12678065,5.9303,7650.0,31.13,47.56,670.0,5656.0,4.583,0.784
FALSE POSITIVE,358.56462,11.64,170.0,0.99,0.55,219.0,5375.0,4.531,0.752
CANDIDATE,12.0729757,3.783,99.5,1.69,208.13,969.0,5436.0,3.993,1.707
FALSE POSITIVE,1.337561836,1.575,41.0,1.11,6870.94,2322.0,6406.0,4.056,1.715
FALSE POSITIVE,2.23755641,2.089,101.0,0.93,897.8,1397.0,6026.0,4.505,0.924
CANDIDATE,82.401274,6.48,431.0,2.21,7.42,421.0,5886.0,4.472,1.0
CANDIDATE,11.91256675,6.126,123.0,2.61,562.27,1242.0,6337.0,3.893,2.335
CANDIDATE,4.08197713,2.943,26.2,0.6,836.88,1372.0,6538.0,4.339,1.156
FALSE POSITIVE,1.035268597,0.5663,112.0,1.34,4922.79,2136.0,6332.0,4.311,1.205
FALSE POSITIVE,359.3259,9.836,246.0,3.6,6.69,410.0,6570.0,3.902,2.27
FALSE POSITIVE,0.566805268,3.721,35.7,0.65,9052.02,2492.0,6403.0,4.418,1.086
CANDIDATE,0.912179022,1.332,145.0,0.65,260.05,1025.0,3880.0,4.722,0.555
CANDIDATE,12.27057043,3.002,296.0,1.67,102.25,811.0,6075.0,4.486,0.969
CANDIDATE,13.2274753,6.356,230.0,1.94,133.34,867.0,6269.0,4.405,1.155
CANDIDATE,76.87935893,2.3819,21300.0,7.71,0.4,202.0,3638.0,4.828,0.436
FALSE POSITIVE,0.559517155,0.596,57.9,1.04,13839.66,2762.0,6462.0,4.266,1.309
CANDIDATE,13.0151826,3.613,332.0,1.36,22.6,556.0,4794.0,4.622,0.643
FALSE POSITIVE,29.47316279,6.4327,12600.0,48.98,24.07,565.0,5838.0,4.529,0.897
FALSE POSITIVE,0.580725004,2.071,105.0,0.85,3355.68,1939.0,5471.0,4.53,0.841
FALSE POSITIVE,1.94468659,18.22,456.0,69.59,29219.04,3334.0,7894.0,3.644,3.521
CANDIDATE,7.28116667,2.716,334.0,1.4,72.16,744.0,5008.0,4.572,0.788
FALSE POSITIVE,383.10017,8.8,579.0,2.18,0.9,248.0,6011.0,4.522,0.902
CANDIDATE,2.87998334,1.658,117.0,0.85,260.79,1024.0,4951.0,4.523,0.806
FALSE POSITIVE,0.605556082,1.2399,102.0,0.86,4796.94,2120.0,6123.0,4.556,0.846
CANDIDATE,4.36125889,2.174,189.0,1.2,236.01,1000.0,5520.0,4.544,0.873
CANDIDATE,21.08678557,0.978,500.0,2.08,42.44,651.0,6084.0,4.542,0.863
FALSE POSITIVE,1.19087362,1.785,67.5,0.73,1165.78,1489.0,5158.0,4.464,0.888
FALSE POSITIVE,1.06484622,3.287,42.4,0.72,4059.63,2034.0,6445.0,4.417,1.087
FALSE POSITIVE,0.969824139,0.783,23.1,0.49,2709.67,1839.0,5780.0,4.438,1.0
FALSE POSITIVE,190.60563,14.33,154.0,1.6,5.25,386.0,6200.0,4.214,1.287
CANDIDATE,5.19206571,3.716,66.6,0.99,442.55,1170.0,6322.0,4.426,1.075
CANDIDATE,449.01499,12.58,94.2,1.04,1.04,258.0,6031.0,4.368,1.068
FALSE POSITIVE,8.480305,6.19,304.0,1.33,45.21,661.0,4895.0,4.631,0.696
FALSE POSITIVE,410.11676,13.97,217.0,1.41,0.81,242.0,5587.0,4.372,0.965
CANDIDATE,54.5091549,5.125,622.0,1.94,2.13,308.0,4406.0,4.67,0.603
CANDIDATE,17.4532945,4.027,79.3,0.76,39.42,639.0,5528.0,4.499,0.853
CANDIDATE,14.1959621,3.605,196.0,1.66,105.7,818.0,6214.0,4.442,1.076
FALSE POSITIVE,11.52482874,1.724,578.0,22.56,77.15,756.0,5592.0,4.472,0.892
FALSE POSITIVE,46.84008579,3.8198,6290.0,428.62,22.0,552.0,6006.0,4.33,1.055
CANDIDATE,6.70242786,1.221,65.3,1.82,827.56,1367.0,5466.0,3.735,2.224
FALSE POSITIVE,0.992798625,3.5065,583.0,29.26,3519.47,1967.0,6055.0,4.407,1.098
CANDIDATE,7.79534033,3.406,102.0,1.07,222.52,985.0,6156.0,4.443,1.05
FALSE POSITIVE,186.72243,13.35,326.0,1.84,2.77,329.0,6040.0,4.469,0.999
FALSE POSITIVE,118.4039,5.593,426.0,3.46,16.83,517.0,6486.0,4.091,1.64
FALSE POSITIVE,182.281992,8.828,509.0,1.67,1.46,280.0,5503.0,4.536,0.742
CANDIDATE,2.40174996,1.413,254.0,0.65,35.1,621.0,3606.0,4.855,0.399
FALSE POSITIVE,10.0102876,5.33,127.0,0.69,17.56,522.0,4214.0,4.65,0.601
CANDIDATE,115.238544,7.653,517.0,3.17,4.52,372.0,5589.0,4.384,1.037
CANDIDATE,21.7434141,8.143,155.0,2.23,96.15,799.0,5767.0,4.082,1.497
FALSE POSITIVE,1.366964704,2.3181,59.7,0.79,1705.64,1640.0,5780.0,4.438,1.0
FALSE POSITIVE,0.77957913,2.457,70.4,0.71,2585.39,1819.0,5699.0,4.553,0.853
FALSE POSITIVE,0.544561598,1.6053,35.2,44.9,4601339.96,11804.0,3715.0,0.851,80.529
CANDIDATE,5.6795377,3.757,52.0,1.16,961.1,1420.0,6514.0,4.09,1.585
FALSE POSITIVE,17.4453133,5.14,328.0,5.38,305.55,1066.0,4927.0,3.417,3.04
FALSE POSITIVE,1.97515457,2.633,66.1,0.92,1207.0,1504.0,5571.0,4.31,1.145
CANDIDATE,9.33955596,2.058,245.0,2.67,143.02,882.0,5516.0,4.308,1.101
FALSE POSITIVE,21.993112,8.616,1020.0,23.21,17.75,523.0,5205.0,4.604,0.747
CANDIDATE,19.5489666,1.78,524.0,1.89,26.62,579.0,5549.0,4.6,0.732
CANDIDATE,7.41834569,2.462,234.0,1.12,96.9,800.0,5549.0,4.6,0.732
FALSE POSITIVE,27.6853358,4.661,1660.0,3.11,10.67,461.0,5216.0,4.673,0.639
CANDIDATE,35.6225528,4.845,651.0,2.24,17.67,523.0,5799.0,4.539,0.878
FALSE POSITIVE,7.1403113,5.891,112.0,1.18,272.78,1036.0,6354.0,4.454,1.016
FALSE POSITIVE,2.69487041,2.553,62.1,0.97,1020.03,1440.0,5823.0,4.283,1.187
CANDIDATE,112.303136,5.869,502.0,1.3,0.79,241.0,4401.0,4.677,0.595
CANDIDATE,92.461135,14.344,122.0,2.86,23.91,564.0,5132.0,3.675,2.648
FALSE POSITIVE,49.5387264,2.238,741.0,20.52,8.52,436.0,5683.0,4.605,0.747
FALSE POSITIVE,3.39155966,3.87,28.4,0.49,462.47,1183.0,5896.0,4.516,0.914
CANDIDATE,9.2294726,2.446,199.0,0.82,30.83,601.0,4781.0,4.679,0.596
FALSE POSITIVE,1.33254897,3.083,592.0,32.84,111977.04,4664.0,4894.0,2.445,13.777
CANDIDATE,18.3721835,3.738,153.0,1.12,43.96,657.0,5937.0,4.558,0.83
FALSE POSITIVE,18.2260472,3.664,361.0,1.85,41.67,648.0,5440.0,4.444,0.98
FALSE POSITIVE,0.630539713,1.7407,240.0,21.07,3333.18,1936.0,5458.0,4.482,0.894
CANDIDATE,17.99562529,0.871,1070.0,28.98,57.21,701.0,5999.0,4.494,0.959
FALSE POSITIVE,1.018347376,4.386,47.8,1.92,15153.38,2832.0,5858.0,3.729,2.638
FALSE POSITIVE,0.659299289,0.6908,1120.0,30.54,3623.47,1979.0,5791.0,4.524,0.852
CANDIDATE,63.095068,9.485,497.0,11.67,25.4,573.0,6622.0,4.331,1.325
FALSE POSITIVE,37.32483952,6.9676,4990.0,30.32,10.67,461.0,5306.0,4.55,0.79
FALSE POSITIVE,25.951984,20.585,2340.0,36.8,36.39,626.0,5889.0,4.46,1.046
